"results__layerId","results__layerName","results__displayFieldName","results__value","results__attributes__OBJECTID","results__attributes__HES Adı","results__attributes__Kurum","results__attributes__Aşaması(seç)","results__attributes__Akarsu Adı","results__attributes__SHAPE","results__geometryType","results__geometry__x","results__geometry__y","results__geometry__spatialReference__wkid","results__geometry__spatialReference__latestWkid","exceededTransferLimit"
"25","İşletme Durumuna Göre HES","HES_ADI","Kayın","4","Kayın","Kamu","4","Samandere","Point","esriGeometryPoint","31.258784246521735","40.687453737995739","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Manavgat","1035","Manavgat","Özel(Yap İşlet)","Null","Manavgat Ç.","Point","esriGeometryPoint","31.50927271753574","36.840500111116917","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Sinanhoca Reg Ve HES","1086","Sinanhoca Reg Ve HES","Kamu","Null","Manavgat Ç.","Point","esriGeometryPoint","31.584473505166894","36.956306572875839","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kirazlıköprü HES","904","Kirazlıköprü HES","Özel(Yap İşlet)","Ön rapor","Null","Point","esriGeometryPoint","31.623230866250374","41.242280116126672","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Alarahan","1025","Alarahan","Kamu","Null","Alara Ç.","Point","esriGeometryPoint","31.727521766138128","36.701393615983264","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kargı HES","524","Kargı HES","Kamu","planlama","Sakarya N.","Point","esriGeometryPoint","31.74515659913698","39.966098455758477","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Eğerci HES","920","Eğerci HES","Özel(Yap İşlet)","Fizibilite","Filyos Ir.","Point","esriGeometryPoint","31.812827221196823","41.099967379963807","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Çelebiler Reg Ve HES","1065","Çelebiler Reg Ve HES","Kamu","Null","Kargı","Point","esriGeometryPoint","31.946655828671304","36.682495317802072","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Turkuaz","617","Turkuaz","Kamu","4","Sayık D.","Point","esriGeometryPoint","32.019335207370823","40.607308731022172","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kargi Reg Ve HES","1085","Kargi Reg Ve HES","Kamu","Null","Kargı Ç.","Point","esriGeometryPoint","32.051949610498042","36.663735352996575","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Hayat HES","1055","Hayat HES","Kamu","FZB","Alara Ç.","Point","esriGeometryPoint","32.143387626933269","36.763262683445163","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Bozkır HES","551","Bozkır HES","Kamu","planlama","Çarşamba Ç.","Point","esriGeometryPoint","32.309309472212291","37.113218938072009","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Şimşir HES","1720","Şimşir HES","Özel(Yap İşlet)","Fizibilite","Filyos Ir.","Point","esriGeometryPoint","32.366381886432301","41.20487427126475","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Aksu Sahmallar HES","1067","Aksu Sahmallar HES","Kamu","Null","Çatakdere,Akdere,Köprüdere","Point","esriGeometryPoint","32.435508904249019","36.423603464676347","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Çatacık HES","1718","Çatacık HES","Özel(Yap İşlet)","Ön rapor","Null","Point","esriGeometryPoint","32.48954660741164","40.98000082499054","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Karataş HES","1722","Karataş HES","Özel(Yap İşlet)","Fizibilite","Bartın Irmağı","Point","esriGeometryPoint","32.510372034729208","41.458217296363124","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Daran 2 HES","545","Daran 2 HES","Özel(Yap İşlet)","SKHA","Ermenek Ç.","Point","esriGeometryPoint","32.679486148762777","36.567112773971651","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Yalman -2 HES","563","Yalman -2 HES","Özel(Yap İşlet)","Fizibilite","Kışla D.","Point","esriGeometryPoint","32.764889337182588","36.723085643303754","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Yazılı HES","37","Yazılı HES","Özel(Yap İşlet)","Fizibilite","Yazılı Dere","Point","esriGeometryPoint","32.775942871196072","36.304039624418415","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Otluca -2 HES","90","Otluca -2 HES","Kamu","planlama","Sugözü Dere","Point","esriGeometryPoint","32.826159373858893","36.22530374288889","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Tahtalı HES","556","Tahtalı HES","Özel(Yap İşlet)","Fizibilite","Kamışlı D.","Point","esriGeometryPoint","32.828576321823867","37.051164361484474","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Anamur HES","19","Anamur HES","Kamu","isletmede","Anamur Ç.","Point","esriGeometryPoint","32.851668429769063","36.210062570557376","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Yazı","589","Yazı","Kamu","5","Yazı Ç.","Point","esriGeometryPoint","32.951342566281042","40.567370247491972","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Eren Barajı HES","919","Eren Barajı HES","Özel(Yap İşlet)","Fizibilite","Filyos Ir.","Point","esriGeometryPoint","33.058150339707076","41.099907894162648","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Andıraz HES","910","Andıraz HES","Özel(Yap İşlet)","Fizibilite","Filyos Ir.","Point","esriGeometryPoint","33.136438270100001","41.06430223195607","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Birkapılı HES","106","Birkapılı HES","Kamu","isletmede","Pirinç Suyu","Point","esriGeometryPoint","33.443173763266977","36.720609788126538","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kaya HES","903","Kaya HES","Özel(Yap İşlet)","Fizibilite","Zarbana Ç.","Point","esriGeometryPoint","33.639185026511321","41.907017298056836","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Zerve I HES","1716","Zerve I HES","Özel(Yap İşlet)","Ön rapor","Zerve Ç.","Point","esriGeometryPoint","33.881989784660163","41.920025469935631","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Obrucak HES","905","Obrucak HES","Özel(Yap İşlet)","Fizibilite","Gökırmak","Point","esriGeometryPoint","34.001941469721373","41.369893823890841","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Ebru -2 HES","1486","Ebru -2 HES","Özel(Yap İşlet)","Fizibilite","İlişi Ve Ezine Çayları","Point","esriGeometryPoint","34.032813772991013","41.940196015322002","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Lamas-2 HES","98","Lamas-2 HES","Kamu","master plan, öninceleme","Lamas Ç.","Point","esriGeometryPoint","34.105266624731428","36.614340209344746","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Taşçiftlik HES","1707","Taşçiftlik HES","Özel(Yap İşlet)","Fizibilite","Gökırmak","Point","esriGeometryPoint","34.144359361691365","41.294281648543397","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Lamas-3 HES","45","Lamas-3 HES","Özel(Yap İşlet Devret)","Insa Halinde","Lamas Ç.","Point","esriGeometryPoint","34.185411502402594","36.592198535557579","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Damlacık HES","1000","Damlacık HES","Özel(Yap İşlet)","Fizibilite","Kızılırmak","Point","esriGeometryPoint","34.186388532639249","38.965424482593349","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Yunuslar -2 HES","899","Yunuslar -2 HES","Özel(Yap İşlet)","Fizibilite","Çatalzeytin Ç.","Point","esriGeometryPoint","34.222491747681246","41.937050773748112","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kuzköy HES","930","Kuzköy HES","Özel(Yap İşlet)","Ön rapor","Çatalzeytin Ç.","Point","esriGeometryPoint","34.242249723297093","41.820737815373874","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Yunuslar I HES","1713","Yunuslar I HES","Özel(Yap İşlet)","Fizibilite","Çatalzeytin Ç.","Point","esriGeometryPoint","34.265288708590894","41.881988840366148","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Taşköprü HES","901","Taşköprü HES","Özel(Yap İşlet)","Fizibilite","Gökırmak","Point","esriGeometryPoint","34.419496895502846","41.614525101125359","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Tuzköy HES","1001","Tuzköy HES","Kamu","planlama","Kızılırmak","Point","esriGeometryPoint","34.496017488527841","38.781193958112091","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Pamuk HES","105","Pamuk HES","Özel(Yap İşlet)","Isletmede","Pamukluk D.","Point","esriGeometryPoint","34.652582027037347","37.096598241009005","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kadıncık -3 HES","87","Kadıncık -3 HES","Kamu","planlama","Kadıncık Ç.","Point","esriGeometryPoint","34.669183763086338","37.216018235802068","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Hasankale HES","1016","Hasankale HES","Özel(Yap İşlet)","SKHA","Kızılırmak","Point","esriGeometryPoint","34.961149141440664","38.746814631128132","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Gerdibi HES","54","Gerdibi HES","Özel(Yap İşlet)","Fizibilite","Eğni Dere","Point","esriGeometryPoint","35.154137392787419","37.553431286043015","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Büyüksofulu HES","8","Büyüksofulu HES","Özel(Yap İşlet)","Fizibilite","Aksu Ç.","Point","esriGeometryPoint","35.204041742864497","37.568314231123409","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Karasu Molu HES","1019","Karasu Molu HES","Özel(Yap İşlet)","Lisans","Karasu","Point","esriGeometryPoint","35.224517200082261","38.831136488367427","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Ortaca HES","14","Ortaca HES","Özel(Yap İşlet)","Fizibilite","Ortaca D.","Point","esriGeometryPoint","35.298976194285771","37.677194536845697","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","İmamoğlu HES","85","İmamoğlu HES","Kamu","proje","İmamoğlu Sul. So Kanalı","Point","esriGeometryPoint","35.567533406071597","37.351542720076601","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Gıcık HES","1004","Gıcık HES","Kamu","planlama","Zamantı","Point","esriGeometryPoint","35.601512723309824","38.216380371729279","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Bayramiç","1832","Bayramiç","Özel(Yap İşlet)","Fizibilite","Karamenderes Ç.","Point","esriGeometryPoint","26.664777430313794","39.821072726875322","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Ayazma-2","1837","Ayazma-2","Kamu","master plan, öninceleme","Ayazma D.","Point","esriGeometryPoint","26.780777180293246","39.767247221376856","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Linlin-2","1844","Linlin-2","Kamu","master plan, öninceleme","Kovanlıkdere","Point","esriGeometryPoint","27.103420378540996","39.764368148055212","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Gölgelikaya HES","1666","Gölgelikaya HES","","Null","Gürlen Ç.","Point","esriGeometryPoint","28.159042622247863","37.513805088873553","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Yahyaköy HES","506","Yahyaköy HES","Kamu","master plan, öninceleme","Susurluk Ç.","Point","esriGeometryPoint","28.176941830222386","39.991886158553989","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Simav","1833","Simav","Özel(Yap İşlet)","Fizibilite","Simav Ç.","Point","esriGeometryPoint","28.315046916777398","39.26286570042128","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","A.Dalaman HES 1","1935","A.Dalaman HES 1","","Null","Dalaman Ç.","Point","esriGeometryPoint","28.88336278834986","36.885437657289067","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Nevbahar HES","1684","Nevbahar HES","","Null","Cehennem Dere","Point","esriGeometryPoint","28.975457838559041","36.954549490179545","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Gökyar HES","1665","Gökyar HES","","Null","Dalaman Ç.","Point","esriGeometryPoint","29.009501245597317","36.966207202036493","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Cindere Barajı Ve HES","1631","Cindere Barajı Ve HES","","Null","B.Menderes N.","Point","esriGeometryPoint","29.032728160496131","38.112567103145032","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kızılçağıl HES","1678","Kızılçağıl HES","","Null","Kızılçağıl","Point","esriGeometryPoint","29.060472355311163","37.074515401563225","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Karataş -2 HES","1672","Karataş -2 HES","","Null","Dalaman Ç.","Point","esriGeometryPoint","29.063911379504642","37.032221811598916","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Fethiye HES","1660","Fethiye HES","","Null","Eşençay","Point","esriGeometryPoint","29.174352981804006","36.627912121386686","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Çameli -2 HES","1637","Çameli -2 HES","","Null","Karanfilli Ç.","Point","esriGeometryPoint","29.196370717212581","36.972375432435783","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Çakır HES","1632","Çakır HES","","Null","Dalaman Ç.","Point","esriGeometryPoint","29.368278720837015","37.314145617950544","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Sarıçay HES","1688","Sarıçay HES","","Null","Sarıçay D.","Point","esriGeometryPoint","29.432093014432631","36.7331300835042","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Oylat HES","510","Oylat HES","Özel(Yap İşlet)","SKHA","Oylat Dere","Point","esriGeometryPoint","29.591137749631894","39.944613261230096","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Uludere HES","327","Uludere HES","Özel(Yap İşlet Devret)","Fizibilite","Ulu Dere","Point","esriGeometryPoint","40.916439338530814","39.233851615402607","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Demirkaya HES","266","Demirkaya HES","Kamu","master plan, öninceleme","KargaÇ.rı","Point","esriGeometryPoint","41.024802316692309","40.460645661751698","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Hasansuyu HES","500","Hasansuyu HES","Özel(Yap İşlet)","On_Basvuru","Null","Point","esriGeometryPoint","41.029243473224305","37.79002173512756","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Yukarı Kaleköy HES","1346","Yukarı Kaleköy HES","Kamu","2","Murat N.","Point","esriGeometryPoint","41.034853373893277","38.823566157549884","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Gültepe HES","248","Gültepe HES","Kamu","master plan, öninceleme","Tapsur","Point","esriGeometryPoint","41.04282836277352","40.576158524868617","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kayserı Baraji Ve HES","501","Kayserı Baraji Ve HES","Özel(Yap İşlet)","On_Basvuru","Null","Point","esriGeometryPoint","41.177783194278696","38.309768900108352","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Nira  HES","203","Nira  HES","Özel(Yap İşlet Devret)","SKHA","Fısırık D.","Point","esriGeometryPoint","41.191179414868785","40.621644717417105","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Turhan HES","703","Turhan HES","Kamu","FZB","Null","Point","esriGeometryPoint","41.228210423732413","41.16239438220807","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Yolgecen HES","1828","Yolgecen HES","Özel(Yap İşlet)","SKHA","Yolgecen Dere","Point","esriGeometryPoint","41.291772272175791","41.298823376817545","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Yolgecen HES","857","Yolgecen HES","Kamu","FZB","Null","Point","esriGeometryPoint","41.291775675151307","41.299538845180848","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Merhas HES","1905","Merhas HES","Özel(Yap İşlet)","Fizibilite","Barhal Membası","Point","esriGeometryPoint","41.301643637381687","40.869836599956095","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Çamlıca HES","1866","Çamlıca HES","Özel(Yap İşlet)","SKHA","Orci Dere","Point","esriGeometryPoint","41.330757416989982","41.306851553036495","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Çamlıca HES","696","Çamlıca HES","Kamu","FZB","Null","Point","esriGeometryPoint","41.343812130797502","41.307538830544523","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Damla HES-1","1811","Damla HES-1","Özel(Yap İşlet)","SKHA","Zamevan Ç.","Point","esriGeometryPoint","41.34643331194043","40.8918727997725","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Damla HES-2","1925","Damla HES-2","Özel(Yap İşlet)","SKHA","Zamevan Ç.","Point","esriGeometryPoint","41.351363060077219","40.916436699216874","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Taslıkaya HES","859","Taslıkaya HES","Kamu","FZB","Null","Point","esriGeometryPoint","41.353653002053314","41.247282851323732","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kışla HES","1810","Kışla HES","Özel(Yap İşlet)","SKHA","Kışla Dere","Point","esriGeometryPoint","41.369055458267646","40.949687932085595","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kaletepe HES","171","Kaletepe HES","Kamu","master plan, öninceleme","Yellitepe D.","Point","esriGeometryPoint","41.380995053526014","40.295057984288036","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Yanarsu -2 HES","959","Yanarsu -2 HES","Özel(Yap İşlet)","On_Basvuru","Null","Point","esriGeometryPoint","41.385567792099117","37.98399827202806","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Saka HES","860","Saka HES","Kamu","FZB","Null","Point","esriGeometryPoint","41.389455522464978","41.316961635301155","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Soguksu HES","868","Soguksu HES","Kamu","ÖN RAPOR","Null","Point","esriGeometryPoint","41.403901282557392","41.255640184135878","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Özgüven HES","1914","Özgüven HES","Özel(Yap İşlet)","Fizibilite","Özgüven Dere","Point","esriGeometryPoint","41.419458851710388","41.014889258537778","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Selvi HES","1904","Selvi HES","Özel(Yap İşlet)","Fizibilite","Güngörmez Dere","Point","esriGeometryPoint","41.449269737187279","40.841652800935996","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Garzan 1 Baraji Ve HES","140","Garzan 1 Baraji Ve HES","Özel(Yap İşlet)","On_Basvuru","Null","Point","esriGeometryPoint","41.519311269302996","38.194771960556473","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Ata HES","1894","Ata HES","Özel(Yap İşlet)","Fizibilite","Kükürt Dere","Point","esriGeometryPoint","41.523183369361384","41.151559163933314","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Çiçekli HES","1893","Çiçekli HES","Özel(Yap İşlet)","Fizibilite","Çiçekli Dere","Point","esriGeometryPoint","41.542919729523859","41.226145172805111","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Cansu HES","1855","Cansu HES","Özel(Yap İşlet)","SKHA","Kabaca Dere","Point","esriGeometryPoint","41.547994444621132","41.235762078763472","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Murgul HES","1850","Murgul HES","Özel(Yap İşlet)","Lisans","Kabaca Dere","Point","esriGeometryPoint","41.560871384668722","41.274043334968134","4326","4326",""
